STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2020,,40.357,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,7.246,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,11.538,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,29.837,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,36.327,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,2.132,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,34.083,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,12.704,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,14.299,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2019,,13.816,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,12.94,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,12.141,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,14.827,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,7.278,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2019,,7.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,12.246,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2019,,30.751,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2019,,33.034,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1994,,27.175,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1994,,8.098,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1994,,8.285,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1994,,20.032,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1994,,18.834,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1994,,6.982,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1994,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1994,,30.876,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1994,,43.983,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1991,,1.902,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1991,,7.695,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1991,,11.312,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1991,,29.18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1991,,43.831,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1991,,2.115,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1992,,28.013,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1992,,7.716,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1992,,11.938,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1992,,43.994,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1992,,29.65,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1992,,1.415,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1992,,36.383,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1992,,12.282,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1992,,13.582,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1990,,35.425,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1990,,11.937,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1990,,13.044,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1990,,1.875,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1990,,13.283,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1990,,10.091,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1990,,32.912,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1990,,37.481,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,1.342,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1993,,30.483,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1993,,27.291,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1993,,19.048,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,7.878,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,8.238,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,19.456,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1993,,2.472,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1995,,12.458,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,12.089,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,31.474,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,38.963,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1995,,1.177,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1995,,33.571,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1996,,13.388,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,13.334,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,34.074,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,40.252,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1996,,2.109,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,28.618,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1996,,21.274,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1996,,8.575,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1996,,9.057,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1996,,18.113,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1997,,1.945,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1997,,35.133,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1997,,13.979,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1997,,14.551,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2003,,12.693,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,19.739,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,29.496,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,40.509,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2003,,1.376,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2003,,38.558,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1998,,34.477,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1998,,11.681,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1998,,14.38,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1998,,3.142,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1998,,13.119,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1998,,16.576,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1998,,29.261,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1998,,40.463,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1999,,3.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1999,,7.622,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1999,,11.503,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1999,,30.161,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,1999,,35.712,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,1999,,1.968,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,1.383,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2001,,36.497,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2001,,28.03,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2001,,17.745,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,15.569,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,9.319,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,10.194,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2001,,3.881,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2022,,34.113,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2022,,13.152,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2022,,14.622,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2022,,8.176,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2022,,8.674,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2022,,25.569,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2022,,30.624,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2022,,37.192,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2002,,28.892,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2002,,17.356,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2002,,9.37,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2002,,11.09,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2002,,15.653,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2002,,7.402,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2002,,11.69,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2002,,33.457,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2002,,36.913,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2000,,7.299,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2000,,11.528,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2000,,30.256,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2000,,35.849,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2000,,35.21,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2000,,1.366,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2000,,34.88,,A,,,,,,,
